cliente_id,tipo_cliente,estado,superficie_m2,ocupantes,costo_energia_mxn,costo_por_m2,costo_por_ocupante,eficiencia_relativa
CLIENTE_2878,Residencial,Hidalgo,45,4,485.41,10.786888888888889,121.3525,0.39744168261565266
CLIENTE_2879,Residencial,Aguascalientes,45,1,300.24,6.672000000000001,300.24,0.1978760730136489
CLIENTE_2880,Residencial,Tamaulipas,24,2,218.39,9.099583333333333,109.195,0.31561002910769703
CLIENTE_2881,Residencial,Coahuila,45,4,549.59,12.213111111111111,137.3975,0.4666112069676352
CLIENTE_2882,Comercial,Aguascalientes,52,4,417.43,8.0275,104.3575,0.2636156813287011
CLIENTE_2883,Residencial,Jalisco,45,3,278.5,6.188888888888889,92.83333333333333,0.17444594743851485
CLIENTE_2884,Residencial,Tabasco,45,4,562.25,12.494444444444444,140.5625,0.48025542912868374
CLIENTE_2885,Residencial,Tamaulipas,17,1,290.74,17.10235294117647,290.74,0.7037317107419369
CLIENTE_2886,Comercial,Chiapas,17,2,363.81,21.40058823529412,181.905,0.9121893313108986
CLIENTE_2887,Residencial,Ciudad de México,24,1,266.23,11.092916666666667,266.23,0.41228354631512665
CLIENTE_2888,Residencial,Ciudad de México,24,2,386.35,16.097916666666666,193.175,0.6550181384337814
CLIENTE_2889,Comercial,Puebla,77,3,240.39,3.121948051948052,80.13,0.02570416260197542
CLIENTE_2890,Comercial,Michoacán,45,2,206.95,4.598888888888888,103.475,0.09733345963258852
CLIENTE_2891,Residencial,Puebla,45,3,369.74,8.216444444444445,123.24666666666667,0.27277918835273873
CLIENTE_2892,Comercial,Aguascalientes,45,1,346.29,7.695333333333334,346.29,0.2475061228174631
CLIENTE_2893,Comercial,Yucatán,24,3,244.76,10.198333333333332,81.58666666666666,0.36889766808679225
CLIENTE_2894,Comercial,Aguascalientes,77,4,599.75,7.788961038961039,149.9375,0.2520469186089809
CLIENTE_2895,Residencial,Colima,24,2,297.5,12.395833333333334,148.75,0.4754729460449829
CLIENTE_2896,Comercial,Tabasco,17,1,385.09,22.65235294117647,385.09,0.972897941762623
CLIENTE_2897,Residencial,Colima,45,1,298.03,6.622888888888888,298.03,0.1954942617201324
CLIENTE_2898,Residencial,Jalisco,52,2,291.57,5.607115384615384,145.785,0.14623085168121822
CLIENTE_2899,Residencial,Ciudad de México,52,4,488.22,9.388846153846155,122.055,0.3296388188683906
CLIENTE_2900,Residencial,Yucatán,17,3,264.86,15.58,88.28666666666668,0.629899998406851
CLIENTE_2901,Residencial,Michoacán,52,2,303.66,5.839615384615385,151.83,0.15750673433208484
CLIENTE_2902,Comercial,Puebla,24,3,287.81,11.992083333333333,95.93666666666667,0.455891708968478
CLIENTE_2903,Residencial,Morelos,17,3,206.68,12.15764705882353,68.89333333333333,0.46392128806468336
CLIENTE_2904,Residencial,Chiapas,52,1,250.31,4.813653846153846,250.31,0.10774922073210697
CLIENTE_2905,Residencial,Tamaulipas,52,4,439.05,8.44326923076923,109.7625,0.28377983210717383
CLIENTE_2906,Residencial,San Luis Potosí,45,3,368.75,8.194444444444445,122.91666666666667,0.2717122231126567
CLIENTE_2907,Comercial,Tamaulipas,45,4,519.38,11.541777777777778,129.845,0.434052601005133
CLIENTE_2908,Residencial,Guanajuato,52,1,348.54,6.702692307692308,348.54,0.19936460144299403
CLIENTE_2909,Residencial,Hidalgo,45,2,386.19,8.582,193.095,0.2905080552207679
CLIENTE_2910,Residencial,Michoacán,52,2,325.17,6.253269230769231,162.585,0.17756829229901122
CLIENTE_2911,Residencial,Campeche,45,1,391.25,8.694444444444445,391.25,0.29596143311452033
CLIENTE_2912,Residencial,Colima,77,1,260.34,3.3810389610389606,260.34,0.038269662330213824
CLIENTE_2913,Comercial,Aguascalientes,77,3,235.83,3.062727272727273,78.61,0.022832048378378086
CLIENTE_2914,Comercial,Tamaulipas,17,1,278.2,16.36470588235294,278.2,0.6679569938685992
CLIENTE_2915,Residencial,Chihuahua,52,2,291.38,5.603461538461539,145.69,0.14605364591582
CLIENTE_2916,Comercial,Tlaxcala,45,4,581.13,12.914,145.2825,0.5006032106769142
CLIENTE_2917,Comercial,Jalisco,24,1,308.75,12.864583333333334,308.75,0.49820658042173005
CLIENTE_2918,Comercial,Coahuila,45,1,256.5,5.7,256.5,0.15073560877002598
CLIENTE_2919,Residencial,Nuevo León,17,1,344.39,20.258235294117647,344.39,0.856787018577229
CLIENTE_2920,Residencial,Michoacán,45,3,298.19,6.626444444444444,99.39666666666666,0.19566670054681234
CLIENTE_2921,Residencial,Colima,52,1,231.15,4.445192307692308,231.15,0.08987941828457979
CLIENTE_2922,Comercial,Jalisco,24,3,312.06,13.0025,104.02,0.5048953208472441
CLIENTE_2923,Comercial,Ciudad de México,45,3,377.34,8.385333333333334,125.77999999999999,0.28097003262003484
CLIENTE_2924,Residencial,Chihuahua,77,1,363.93,4.7263636363636365,363.93,0.10351578347548793
CLIENTE_2925,Residencial,Veracruz,45,4,516.88,11.486222222222223,129.22,0.43135824433825926
CLIENTE_2926,Comercial,Tlaxcala,24,3,273.07,11.377916666666666,91.02333333333333,0.42610559601618886
CLIENTE_2927,Comercial,Tabasco,45,1,216.49,4.810888888888889,216.49,0.10761512467337872
CLIENTE_2928,Comercial,Campeche,45,2,291.16,6.4702222222222225,145.58,0.18809016959956346
CLIENTE_2929,Comercial,Guanajuato,45,4,551.3,12.25111111111111,137.825,0.4684541469277767
CLIENTE_2930,Residencial,Morelos,52,2,269.8,5.188461538461539,134.9,0.12592680161427322
CLIENTE_2931,Residencial,Campeche,45,3,245.44,5.4542222222222225,81.81333333333333,0.1388157748757766
CLIENTE_2932,Comercial,Michoacán,52,2,381.25,7.331730769230769,190.625,0.2298719729491847
CLIENTE_2933,Residencial,Colima,45,1,359.82,7.9959999999999996,359.82,0.26208798109858367
CLIENTE_2934,Residencial,Ciudad de México,24,3,324.06,13.5025,108.02,0.5291445308491076
CLIENTE_2935,Comercial,Hidalgo,45,1,226.18,5.026222222222223,226.18,0.11805845111418134
CLIENTE_2936,Residencial,Coahuila,45,4,424.84,9.440888888888889,106.21,0.3321628092906358
CLIENTE_2937,Comercial,Michoacán,45,3,219.64,4.880888888888888,73.21333333333332,0.1110100140736396
CLIENTE_2938,Residencial,Jalisco,17,3,319.77,18.81,106.58999999999999,0.7865498950188898
CLIENTE_2939,Comercial,Tlaxcala,24,3,222.03,9.25125,74.01,0.32296562280826235
CLIENTE_2940,Residencial,Jalisco,24,3,363.93,15.16375,121.31,0.6097125310802995
CLIENTE_2941,Residencial,Ciudad de México,24,2,393.26,16.385833333333334,196.63,0.6689816418598545
CLIENTE_2942,Residencial,Jalisco,45,2,270.98,6.021777777777778,135.49,0.16634132258455867
CLIENTE_2943,Residencial,Veracruz,17,2,288.04,16.943529411764708,144.02,0.6960290205060509
CLIENTE_2944,Comercial,Ciudad de México,45,3,338.35,7.518888888888889,112.78333333333335,0.23894884604347205
CLIENTE_2945,Comercial,Puebla,24,2,382.36,15.931666666666667,191.18,0.6469552761081617
CLIENTE_2946,Residencial,Chihuahua,24,3,373.96,15.581666666666665,124.65333333333332,0.6299808291068572
CLIENTE_2947,Residencial,Aguascalientes,45,4,406.68,9.037333333333333,101.67,0.31259100246246496
CLIENTE_2948,Residencial,Guanajuato,24,2,232.48,9.686666666666666,116.24,0.3440826431848852
CLIENTE_2949,Residencial,San Luis Potosí,52,3,346.75,6.668269230769231,115.58333333333333,0.19769513660055799
CLIENTE_2950,Comercial,Puebla,17,2,333.91,19.641764705882355,166.955,0.8268891690690491
CLIENTE_2951,Comercial,Veracruz,45,2,225.49,5.010888888888889,112.745,0.11731480867412418
CLIENTE_2952,Comercial,Tamaulipas,52,2,297.46,5.720384615384615,148.73,0.15172423040856348
CLIENTE_2953,Comercial,Colima,45,3,351.84,7.818666666666666,117.27999999999999,0.2534875946179227
CLIENTE_2954,Residencial,Coahuila,24,3,242.17,10.090416666666666,80.72333333333333,0.36366388026139007
CLIENTE_2955,Comercial,Quintana Roo,45,2,369.51,8.211333333333332,184.755,0.27253130753938626
CLIENTE_2956,Comercial,Colima,45,4,405.69,9.015333333333333,101.4225,0.311524037222383
CLIENTE_2957,Comercial,Guanajuato,77,4,557.57,7.241168831168832,139.3925,0.22547986204070536
CLIENTE_2958,Comercial,Quintana Roo,52,3,319.66,6.147307692307693,106.55333333333334,0.17242932510246242
CLIENTE_2959,Residencial,Hidalgo,24,1,261.02,10.875833333333333,261.02,0.4017553476393175
CLIENTE_2960,Comercial,Coahuila,77,2,340.18,4.417922077922078,170.09,0.08855685522758502
CLIENTE_2961,Residencial,Yucatán,17,2,352.15,20.71470588235294,176.075,0.8789251208848128
CLIENTE_2962,Residencial,Morelos,17,1,381.75,22.455882352941178,381.75,0.9633694286560084
CLIENTE_2963,Residencial,Chihuahua,52,3,271.28,5.216923076923076,90.42666666666666,0.1273071412605331
CLIENTE_2964,Comercial,Colima,24,3,333.37,13.890416666666667,111.12333333333333,0.5479578762755536
CLIENTE_2965,Comercial,Aguascalientes,17,3,317.07,18.651176470588236,105.69,0.778847204783004
CLIENTE_2966,Comercial,Coahuila,24,2,301.99,12.582916666666668,150.995,0.48454619212068023
CLIENTE_2967,Comercial,Hidalgo,45,2,373.24,8.294222222222222,186.62,0.27655128768636195
CLIENTE_2968,Residencial,Nuevo León,45,2,200.11,4.446888888888889,100.055,0.08996169979202202
CLIENTE_2969,Comercial,Guanajuato,45,4,453.42,10.076,113.355,0.36296469470633635
CLIENTE_2970,Residencial,Quintana Roo,24,2,304.53,12.688749999999999,152.265,0.4896789415710746
CLIENTE_2971,Residencial,Veracruz,45,4,431.79,9.595333333333334,107.9475,0.33965312082454485
CLIENTE_2972,Residencial,Jalisco,77,2,376.66,4.891688311688312,188.33,0.11153376901636387
CLIENTE_2973,Comercial,Morelos,52,3,325.85,6.266346153846154,108.61666666666667,0.17820250240675226
CLIENTE_2974,Comercial,Oaxaca,24,1,292.75,12.197916666666666,292.75,0.46587430041924516
CLIENTE_2975,Residencial,Aguascalientes,77,4,564.34,7.329090909090909,141.085,0.22974394390337066
CLIENTE_2976,Residencial,Puebla,45,3,287.47,6.388222222222223,95.82333333333334,0.1841132991592578
CLIENTE_2977,Comercial,Veracruz,17,3,308.52,18.148235294117647,102.83999999999999,0.7544553523693646
CLIENTE_2978,Residencial,Michoacán,17,2,200.03,11.766470588235293,100.015,0.44494984729851944
CLIENTE_2979,Comercial,Guanajuato,24,1,270.86,11.285833333333334,270.86,0.4216396998408457
CLIENTE_2980,Comercial,Colima,45,1,226.59,5.035333333333333,226.59,0.1185003256075486
CLIENTE_2981,Residencial,Ciudad de México,24,3,334.1,13.920833333333334,111.36666666666667,0.549433036550667
CLIENTE_2982,Residencial,Tlaxcala,45,1,292.98,6.510666666666667,292.98,0.19005166125304754
CLIENTE_2983,Comercial,Colima,17,3,258.4,15.2,86.13333333333333,0.6114705988054346
CLIENTE_2984,Comercial,Morelos,77,3,290.78,3.776363636363636,96.92666666666666,0.057442284471947026
CLIENTE_2985,Residencial,Michoacán,24,3,240.39,10.01625,80.13,0.36006691411111363
CLIENTE_2986,Comercial,Aguascalientes,77,3,380.0,4.935064935064935,126.66666666666667,0.11363746671522684
CLIENTE_2987,Residencial,Colima,77,2,210.03,2.7276623376623377,105.015,0.006581928429077265
CLIENTE_2988,Residencial,Aguascalientes,17,1,368.37,21.668823529411764,368.37,0.9251983192648395
CLIENTE_2989,Comercial,Colima,45,2,299.29,6.65088888888889,149.645,0.19685221748023687
CLIENTE_2990,Comercial,Chiapas,17,2,320.26,18.838823529411766,160.13,0.7879477906542915
CLIENTE_2991,Residencial,Jalisco,77,4,457.71,5.944285714285714,114.4275,0.16258307994236504
CLIENTE_2992,Comercial,Tlaxcala,45,4,595.99,13.244222222222222,148.9975,0.5166184667048117
CLIENTE_2993,Residencial,Tlaxcala,17,2,254.49,14.97,127.245,0.6003159622045774
CLIENTE_2994,Residencial,Hidalgo,17,3,314.41,18.494705882352942,104.80333333333334,0.7712586284765384
CLIENTE_2995,Residencial,Tamaulipas,24,3,393.34,16.389166666666664,131.11333333333332,0.6691433032598668
CLIENTE_2996,Comercial,Puebla,77,2,371.41,4.8235064935064935,185.705,0.10822705856156428
CLIENTE_2997,Residencial,Tlaxcala,45,2,304.15,6.7588888888888885,152.075,0.20209004684063936
CLIENTE_2998,Residencial,Aguascalientes,52,1,392.77,7.553269230769231,392.77,0.2406162383038566
CLIENTE_2999,Residencial,San Luis Potosí,24,2,336.38,14.015833333333333,168.19,0.5540403864510209
CLIENTE_3000,Comercial,Nuevo León,17,3,240.24,14.131764705882354,80.08,0.559662874848512
CLIENTE_3001,Comercial,Guanajuato,77,2,278.65,3.6188311688311687,139.325,0.04980220869733391
CLIENTE_3002,Comercial,Michoacán,17,1,264.78,15.575294117647058,264.78,0.6296717705480099
CLIENTE_3003,Residencial,Nuevo León,77,1,266.65,3.462987012987013,266.65,0.04224401337207772
CLIENTE_3004,Residencial,Guerrero,24,2,347.89,14.495416666666666,173.945,0.5772994203778085
CLIENTE_3005,Residencial,Michoacán,17,1,313.5,18.441176470588236,313.5,0.7686625365822212
CLIENTE_3006,Comercial,Ciudad de México,45,4,402.61,8.94688888888889,100.6525,0.30820458980879456
CLIENTE_3007,Comercial,Guanajuato,77,4,577.41,7.498831168831169,144.3525,0.23797607831179557
CLIENTE_3008,Residencial,Tlaxcala,77,1,257.41,3.342987012987013,257.41,0.036424202971630466
CLIENTE_3009,Comercial,Guanajuato,24,3,394.06,16.419166666666666,131.35333333333332,0.6705982558599787
CLIENTE_3010,Residencial,Tamaulipas,24,1,385.7,16.070833333333333,385.7,0.6537046395586804
CLIENTE_3011,Residencial,Campeche,45,1,383.04,8.512,383.04,0.287113165820507
CLIENTE_3012,Residencial,Colima,45,2,357.77,7.950444444444444,178.885,0.25987860863174717
CLIENTE_3013,Residencial,Aguascalientes,45,3,242.55,5.390000000000001,80.85000000000001,0.13570109856887055
CLIENTE_3014,Residencial,Puebla,24,1,303.43,12.642916666666666,303.43,0.4874560973209038
CLIENTE_3015,Residencial,Aguascalientes,77,2,243.28,3.1594805194805193,121.64,0.027524427976141286
CLIENTE_3016,Residencial,Colima,45,2,250.15,5.558888888888889,125.075,0.14389194283616671
CLIENTE_3017,Comercial,Colima,52,2,318.71,6.129038461538461,159.355,0.17154329627547124
CLIENTE_3018,Residencial,Guanajuato,45,4,403.18,8.959555555555555,100.795,0.30881890312884175
CLIENTE_3019,Residencial,Colima,45,2,388.66,8.636888888888889,194.33,0.2931700796076391
CLIENTE_3020,Comercial,Chiapas,77,2,378.75,4.9188311688311686,189.375,0.1128501547021793
CLIENTE_3021,Residencial,Guanajuato,45,4,473.97,10.532666666666668,118.4925,0.38511230650803846
CLIENTE_3022,Residencial,Chiapas,52,4,502.02,9.654230769230768,125.505,0.34250955340784117
CLIENTE_3023,Comercial,Quintana Roo,77,2,290.47,3.7723376623376628,145.235,0.05724703109271129
CLIENTE_3024,Residencial,Colima,45,1,371.64,8.258666666666667,371.64,0.27482689941956273
CLIENTE_3025,Residencial,Tlaxcala,45,3,333.87,7.419333333333333,111.29,0.2341205588964343
CLIENTE_3026,Residencial,Guanajuato,17,3,253.76,14.92705882352941,84.58666666666666,0.5982333829926526
CLIENTE_3027,Comercial,Quintana Roo,17,2,286.71,16.865294117647057,143.355,0.692234732352818
CLIENTE_3028,Residencial,Tlaxcala,24,2,283.21,11.800416666666665,141.605,0.44659617846776356
CLIENTE_3029,Comercial,Colima,24,3,386.69,16.112083333333334,128.89666666666668,0.6557051993838342
CLIENTE_3030,Residencial,Chiapas,24,1,233.7,9.737499999999999,233.7,0.3465479795350746
CLIENTE_3031,Residencial,Ciudad de México,24,2,216.98,9.040833333333333,108.49,0.3127607469324781
CLIENTE_3032,Residencial,Michoacán,24,3,371.34,15.472499999999998,123.77999999999999,0.6246864182564502
CLIENTE_3033,Comercial,Ciudad de México,45,3,374.45,8.321111111111112,124.81666666666666,0.2778553563131288
CLIENTE_3034,Residencial,Coahuila,17,2,369.59,21.740588235294116,184.795,0.9286787941121658
CLIENTE_3035,Residencial,Guanajuato,17,3,299.21,17.600588235294115,99.73666666666666,0.727895335296735
CLIENTE_3036,Residencial,Chihuahua,45,1,328.24,7.294222222222222,328.24,0.2280528676826347
CLIENTE_3037,Residencial,Hidalgo,45,4,512.01,11.378,128.0025,0.4261096375511892
CLIENTE_3038,Comercial,Chiapas,45,4,409.15,9.092222222222222,102.2875,0.31525302684933626
CLIENTE_3039,Residencial,Morelos,45,3,315.78,7.017333333333332,105.25999999999999,0.2146241940549359
CLIENTE_3040,Residencial,Zacatecas,52,2,202.16,3.8876923076923076,101.08,0.06284154913250185
CLIENTE_3041,Residencial,Zacatecas,45,4,462.35,10.274444444444445,115.5875,0.3725889367204093
CLIENTE_3042,Comercial,Hidalgo,45,2,381.41,8.475777777777779,190.705,0.28535644527370535
CLIENTE_3043,Residencial,Coahuila,77,3,258.82,3.361298701298701,86.27333333333333,0.03731229092234805
CLIENTE_3044,Residencial,Colima,52,3,382.89,7.36326923076923,127.63,0.23140153850314843
CLIENTE_3045,Comercial,Colima,45,2,248.29,5.517555555555555,124.145,0.14188734147601262
CLIENTE_3046,Comercial,Chihuahua,45,1,260.87,5.7971111111111115,260.87,0.15544534422372128
CLIENTE_3047,Residencial,Jalisco,24,3,322.13,13.422083333333333,107.37666666666667,0.5252444495738079
CLIENTE_3048,Residencial,Tamaulipas,45,1,348.12,7.736,348.12,0.2494783918976146
CLIENTE_3049,Residencial,Yucatán,77,1,297.35,3.861688311688312,297.35,0.061580396412524836
CLIENTE_3050,Residencial,Chihuahua,45,2,371.64,8.258666666666667,185.82,0.27482689941956273
CLIENTE_3051,Residencial,Sonora,77,2,207.37,2.693116883116883,103.685,0.004906528465312137
CLIENTE_3052,Residencial,Ciudad de México,45,2,379.43,8.431777777777778,189.715,0.2832225147935413
CLIENTE_3053,Residencial,Veracruz,77,1,237.8,3.0883116883116886,237.8,0.024072852110940977
CLIENTE_3054,Residencial,Guanajuato,45,4,578.85,12.863333333333333,144.7125,0.49814595739672535
CLIENTE_3055,Comercial,Chiapas,17,2,277.7,16.33529411764706,138.85,0.6665305697508427
CLIENTE_3056,Comercial,Tlaxcala,45,4,568.1,12.624444444444444,142.025,0.4865602237291683
CLIENTE_3057,Residencial,Puebla,24,2,330.56,13.773333333333333,165.28,0.5422795196001171
CLIENTE_3058,Residencial,Hidalgo,17,1,233.81,13.753529411764706,233.81,0.541319060694161
CLIENTE_3059,Residencial,Aguascalientes,52,4,585.88,11.266923076923076,146.47,0.42072258228308285
CLIENTE_3060,Comercial,Colima,24,1,247.42,10.309166666666666,247.42,0.3742729096372054
CLIENTE_3061,Residencial,Aguascalientes,45,4,445.51,9.900222222222222,111.3775,0.35443975021234786
CLIENTE_3062,Residencial,Morelos,24,1,358.38,14.9325,358.38,0.5984972714544375
CLIENTE_3063,Residencial,Oaxaca,24,1,220.17,9.17375,220.17,0.31920699525797347
CLIENTE_3064,Residencial,Morelos,77,3,242.82,3.1535064935064936,80.94,0.02723469715533981
CLIENTE_3065,Residencial,Oaxaca,24,2,297.77,12.407083333333333,148.885,0.4760185532700248
CLIENTE_3066,Residencial,Sonora,45,3,361.53,8.033999999999999,120.50999999999999,0.2639309210587253
CLIENTE_3067,Residencial,Aguascalientes,45,1,228.27,5.072666666666667,228.27,0.12031093328768776
CLIENTE_3068,Comercial,Tlaxcala,45,1,306.36,6.808000000000001,306.36,0.20447185813415575
CLIENTE_3069,Residencial,Aguascalientes,77,4,542.79,7.049220779220779,135.6975,0.21617068479843143
CLIENTE_3070,Comercial,Jalisco,45,1,367.42,8.164888888888889,367.42,0.2702788253658799
CLIENTE_3071,Comercial,Colima,45,1,382.05,8.49,382.05,0.28604620058042496
CLIENTE_3072,Residencial,Aguascalientes,52,1,352.6,6.7807692307692315,352.6,0.20315120885097734
CLIENTE_3073,Residencial,Guanajuato,24,2,326.88,13.62,163.44,0.5348430951995456
CLIENTE_3074,Residencial,Colima,45,3,284.13,6.314,94.71,0.18051363865231448
CLIENTE_3075,Residencial,Yucatán,77,3,221.39,2.875194805194805,73.79666666666667,0.01373702000365312
CLIENTE_3076,Comercial,Puebla,45,2,338.01,7.511333333333333,169.005,0.23858241353677723
CLIENTE_3077,Comercial,Michoacán,52,2,393.22,7.561923076923078,196.61,0.24103593616927355
CLIENTE_3078,Residencial,Jalisco,45,2,343.25,7.627777777777778,171.625,0.2442297851105446
CLIENTE_3079,Residencial,Hidalgo,52,3,202.77,3.8994230769230773,67.59,0.06341047290562253
CLIENTE_3080,Comercial,Michoacán,77,3,296.32,3.8483116883116883,98.77333333333333,0.06093165131377366
CLIENTE_3081,Comercial,Tlaxcala,24,1,319.43,13.309583333333334,319.43,0.5197883773233887
CLIENTE_3082,Comercial,Nuevo León,24,3,334.06,13.919166666666667,111.35333333333334,0.5493522058506607
CLIENTE_3083,Residencial,Hidalgo,45,4,544.58,12.101777777777778,136.145,0.46121171620722023
CLIENTE_3084,Residencial,Nuevo León,45,3,308.41,6.853555555555556,102.80333333333334,0.20668123060099222
CLIENTE_3085,Comercial,Guanajuato,24,2,243.09,10.12875,121.545,0.36552298636153296
CLIENTE_3086,Comercial,Guanajuato,17,3,383.34,22.54941176470588,127.77999999999999,0.9679054573504745
CLIENTE_3087,Residencial,San Luis Potosí,24,1,335.43,13.97625,335.43,0.5521206573258735
CLIENTE_3088,Residencial,Michoacán,77,3,245.71,3.191038961038961,81.90333333333334,0.029054962529505676
CLIENTE_3089,Residencial,Tamaulipas,45,2,262.39,5.830888888888889,131.195,0.15708351307718046
CLIENTE_3090,Residencial,Campeche,45,4,586.68,13.037333333333333,146.67,0.5065846824773739
CLIENTE_3091,Residencial,Quintana Roo,24,2,372.67,15.527916666666668,186.335,0.6273740390316569
CLIENTE_3092,Comercial,Aguascalientes,24,1,278.54,11.605833333333335,278.54,0.4371591942420385
CLIENTE_3093,Residencial,Guanajuato,24,1,206.99,8.624583333333334,206.99,0.2925732796059266
CLIENTE_3094,Comercial,Guerrero,17,3,208.96,12.291764705882354,69.65333333333334,0.47042578204165386
CLIENTE_3095,Residencial,Guanajuato,77,1,254.9,3.3103896103896107,254.9,0.03484328044943105
CLIENTE_3096,Comercial,Oaxaca,77,1,322.28,4.1854545454545455,322.28,0.07728254720074455
CLIENTE_3097,Comercial,Tamaulipas,24,2,313.5,13.0625,156.75,0.5078052260474677
CLIENTE_3098,Residencial,Tlaxcala,17,2,323.19,19.011176470588236,161.595,0.7963066359843457
CLIENTE_3099,Residencial,Aguascalientes,24,3,339.45,14.143749999999999,113.14999999999999,0.5602441426764977
CLIENTE_3100,Residencial,Michoacán,45,3,203.22,4.516,67.74,0.09331347948561293
CLIENTE_3101,Residencial,Chiapas,24,3,220.02,9.1675,73.34,0.3189038801329502
CLIENTE_3102,Comercial,San Luis Potosí,24,3,269.65,11.235416666666666,89.88333333333333,0.4191945711656577
CLIENTE_3103,Comercial,Puebla,24,2,229.71,9.571250000000001,114.855,0.33848511720945507
CLIENTE_3104,Residencial,Sonora,45,3,214.21,4.760222222222223,71.40333333333334,0.1051578713931899
CLIENTE_3105,Residencial,Tabasco,45,3,324.56,7.212444444444444,108.18666666666667,0.2240867746689965
CLIENTE_3106,Residencial,Michoacán,45,1,358.61,7.969111111111111,358.61,0.2607839124718168
CLIENTE_3107,Comercial,Morelos,24,3,346.37,14.432083333333333,115.45666666666666,0.5742278537775725
CLIENTE_3108,Residencial,Michoacán,77,4,564.83,7.335454545454546,141.2075,0.23005257021248537
CLIENTE_3109,Residencial,Aguascalientes,77,1,329.42,4.278181818181818,329.42,0.08177967341927199
CLIENTE_3110,Residencial,Jalisco,24,2,342.99,14.29125,171.495,0.5673976596270476
CLIENTE_3111,Residencial,Guanajuato,24,3,252.55,10.522916666666667,84.18333333333334,0.3846394469130021
CLIENTE_3112,Residencial,Hidalgo,45,1,393.26,8.73911111111111,393.26,0.2981276958746868
CLIENTE_3113,Comercial,Oaxaca,17,3,235.26,13.838823529411764,78.42,0.5454556906356554
CLIENTE_3114,Residencial,Michoacán,45,1,241.34,5.363111111111111,241.34,0.13439702994210365
CLIENTE_3115,Residencial,Guanajuato,45,3,255.89,5.686444444444444,85.29666666666667,0.15007818574330875
CLIENTE_3116,Comercial,Puebla,45,4,597.82,13.28488888888889,149.455,0.5185907357849633
CLIENTE_3117,Comercial,Guanajuato,24,2,392.35,16.347916666666666,196.175,0.6671427434347131
CLIENTE_3118,Residencial,Puebla,45,4,560.23,12.449555555555555,140.0575,0.4780783889418498
CLIENTE_3119,Residencial,Tlaxcala,77,4,525.69,6.827142857142858,131.4225,0.20540025645994145
CLIENTE_3120,Residencial,Guanajuato,24,2,301.0,12.541666666666666,150.5,0.48254563229552644
CLIENTE_3121,Residencial,Hidalgo,45,1,388.89,8.642,388.89,0.2934179604209915
CLIENTE_3122,Residencial,Colima,17,1,335.24,19.72,335.24,0.8306834572222817
CLIENTE_3123,Residencial,Chihuahua,17,2,383.84,22.578823529411764,191.92,0.9693318814682312
CLIENTE_3124,Residencial,Aguascalientes,45,3,261.25,5.805555555555555,87.08333333333333,0.15585488643708606
CLIENTE_3125,Comercial,Tlaxcala,17,1,264.63,15.566470588235294,264.63,0.6292438433126829
CLIENTE_3126,Residencial,Coahuila,17,2,366.28,21.545882352941174,183.14,0.9192358664526165
CLIENTE_3127,Comercial,Coahuila,24,1,228.76,9.531666666666666,228.76,0.33656538808430747
CLIENTE_3128,Residencial,Zacatecas,45,2,384.07,8.534888888888888,192.035,0.2882232407672589
CLIENTE_3129,Comercial,Yucatán,45,2,298.53,6.6339999999999995,149.265,0.19603313305350714
CLIENTE_3130,Comercial,Ciudad de México,24,1,380.27,15.844583333333333,380.27,0.6427318720328371
CLIENTE_3131,Comercial,Colima,45,1,265.2,5.893333333333333,265.2,0.16011196997074653
CLIENTE_3132,Comercial,Aguascalientes,24,2,339.19,14.132916666666667,169.595,0.5597187431264574
CLIENTE_3133,Comercial,Veracruz,45,3,293.74,6.527555555555556,97.91333333333334,0.19087074567977713
CLIENTE_3134,Residencial,Tlaxcala,45,2,321.82,7.151555555555555,160.91,0.22113375976210292
CLIENTE_3135,Residencial,Colima,45,3,297.92,6.620444444444445,99.30666666666667,0.19537571002679005
CLIENTE_3136,Residencial,Coahuila,77,4,596.11,7.7416883116883115,149.0275,0.24975426602698642
CLIENTE_3137,Comercial,Tlaxcala,77,3,334.55,4.344805194805195,111.51666666666667,0.08501080192081903
CLIENTE_3138,Comercial,San Luis Potosí,17,3,248.56,14.621176470588235,82.85333333333334,0.5833985721679831
CLIENTE_3139,Residencial,Jalisco,52,1,377.0,7.25,377.0,0.2259081597758032
CLIENTE_3140,Residencial,Ciudad de México,17,2,256.88,15.110588235294117,128.44,0.6071342694874543
CLIENTE_3141,Residencial,Coahuila,77,4,472.07,6.130779220779221,118.0175,0.17162772034825496
CLIENTE_3142,Comercial,Michoacán,24,2,219.41,9.142083333333334,109.705,0.3176712119578554
CLIENTE_3143,Residencial,Jalisco,24,3,375.1,15.629166666666668,125.03333333333335,0.6322845040570343
CLIENTE_3144,Residencial,Morelos,17,3,255.32,15.018823529411764,85.10666666666667,0.6026838262400535
CLIENTE_3145,Residencial,Zacatecas,17,3,250.04,14.708235294117646,83.34666666666666,0.5876207875565429
CLIENTE_3146,Residencial,Chihuahua,45,2,379.09,8.424222222222221,189.545,0.2828560822868464
CLIENTE_3147,Comercial,Hidalgo,77,3,356.67,4.632077922077922,118.89,0.09894307530370793
CLIENTE_3148,Comercial,Guerrero,45,2,227.01,5.044666666666666,113.505,0.11895297752758337
CLIENTE_3149,Comercial,Hidalgo,45,4,554.91,12.331333333333333,138.7275,0.4723447979547425
